foodId,Title,Category,Ingredients,Total_Ingredients,Steps,Total_Steps,Loves
7038,gurame bakar pedas membaraaa,ikan,"ikan gurame nila , bumbu uleg kasar , bawang merah , bawang putih , biji lombok merah keriting , biji lombok setan , biji biji ketumbar , jahe , minyak goreng , kecap manis bango",10,"1) Bumbu uleg kasar diberi kecap sm minyak goreng (kL mau tambah asin nya bisa tambah garam atau kaldu bubuk Royco)
2) Bersihkan ikan, masukkan bumbu uleg kasar (yg sdh diberi kecap plus minyak), sisa bumbu bs diolekan saat dibakar
3) Bakar ikan bolak balik sampai 1/2 matang angkat, lumuri bumbu / kecap minyak, bakar lagi sampai matang lumuri bumbu/ kecap minyak lg, panas kan...angkat dan.....
5) ....tttaaarrraaaa.... matang sempurnaaa.... ambil nasi pulen angedt... santap daahhh sambi nyruput segar nya kuah sayur sop 🤤🤤",5,5
7044,gule nagka kacang pnjang kepala ayam sadappppp,ayam,"nanka , kacang pnjang , kepala ayam , santan , gula , garam , peyedap , daun jeruk daun salam , bumbu , halus , bawang merah putih , kemiri jahe , kuyit , lengkuwas , ketumbar kemiri , merica , cabe keriting , serai",4,"1) Nanka kacang pnjang kepala ayam, di rebus,
2) Bumbu yg sudah di blender, di tumis sampai harum, daun jeruk sama daun salam, masukan nanka kacang pnjang kepala ayam, di gongso, trus masuk kan santan hingga mendidih",2,5
7052,tempe kecap kemangi,tempe,"papan tempe , kecap manis , bawang merah , bawang putih , cabe hijau , kemangi , daun salam , lengkuas , garam , minyak",10,"1) Goreng tempe yg sudah dipotong dadu sampai kuning kecoklatan..
2) Tumis bawang merah,bawang putih, cabe,lengkuas dan salam sampai harus.. kemudian tambahkan kecap dan sedikit garam.. masukkan tempe yg sudah digoreng.. aduk rata.. terakhir tambahkan irisan daun kemangi.. aduk sampai kemangi layu.. angkat kemudian sajikan..",2,5
7058,rendang telur rawit,telur,"telur rebus goreng sebentar , ayam bumbui garam n kunyitgoreng , cabai rawit , bumbu rendang resep y",5,"1) Tumis Bumbu Halus n Pelengkap Sampai Harum
2) Masukkan Semua Bahan
3) Ready",3,5
7063,tempe ijo,tempe,"papan tempe dipotong tipis , bawang putih diiris tipis , cabe hijau diiris serong , garam , air , gula putih , royco suka",7,"1) Siapkan semua bahan
2) Goreng tempe yang sudah dipotong setengah matang sisihkan.
3) Siapkan wajan berisi minyak kelapa panaskan dan masukan bawang putih masak sampai harum dan agak layu
4) Masukan cabe hijau, garam dan gula tumis hingga layu
5) Masukan sedikit air (jangan kebanyakan...) tumis hingga matang, icip rasa tambahkan royco jika perlu. angkat dan sajikan.",5,5
7065,ikan bawal goreng mentega,ikan,"ikan bawal , kerat lumuri garam lada , goreng , saos mentega , saos tiram , kecap manis , kecap inggris , saos tomat , gula pasir , margarine , bawang bombai , minyak menumis",10,"1) Panaskan minyak diwajan, tumis bombay lalu masukkan semua bahan kecuali margarine, masak sampai agak kental. Lalu cicipi.
2) Terakhir masukkan margarine, siram diatas ikan yang sudah digoreng tadi.
3) Bisa ditambahakan cabe, diiris.",3,5
7066,ikan asin siam campur tempe balado ala fm,tempe,"ikan asin , potong rendam air cucian beras bun , cabe , cabe merah cabe hijau , giling kasar , tempe , goreng , bawang merah , minyak goreng",5,"1) Goreng ikan asin hingga matang, dengan api sedang ya bun, biar matang merata dan ga gampang gosong, sisihkan
2) Goreng tempe hingga matang, sisihkan
3) Goreng bawang merah hingga kuning ke emasan, lalu masukkan cabe giling kasar, masak dengan api sedang hingga cabe matang, ga sampe gosong ya bund, :D
Dinginkan cabe yang telah dimasak, setelah itu baru aduk rata, hidangkan.
Selamat menikmati
Happy cooking with <3",3,5
7067,tempe goreng tepung mendoan ,tempe,"tempe kripik , daun bawang diiris , tepung terigu , bawang putih , ketumbar , garam , air , minyak goreng",8,"1) Dihaluskan bawang putih, ketumbar dan garam
2) Buat adonan terigu, lalu tambahkan bumbu halus dan irisan daun bawang
3) Panaskan minyak
4) Masukkan tempe ke dalam adonan
5) Goreng adonan setengah matang. Mendoan siap disajikan",5,5
7068,tempe goreng tepung ala kampung,tempe,"papan tempe , tepung terigu , tepung beras , tepung maizena , daun bawang , bawang putih , biji ketumbar , garam , royco ayam",9,"1) Potong tempe dengan ketebalan sesuai selera
2) Uleg bawang putih. Bagi dua bagian. Satu buat rendaman tempe, satu buat bumbu tepung tempe.
3) Untuk rendaman tempe, masukkan ulegan bawah putih, air, garam dan royco secukupnya. Rendam sekitar 15 menit atau lebih.
4) Untuk bumbu tepungnya, masukkan terigu, tepung beras, maizena, ulegan bawang putih, garam, royco, ketumbar bubuk, irisan daun bawang, dan air. Aduk semua bahan jadi satu hingga kekentalan yang diinginkan.
5) Setelah tempe direndam, celupkan satu persatu ke bumbu tepung, lalu goreng hingga matang.",5,5
7069,iga kambing hitam manis,kambing,"iga kambing dipresto , bawang putih , merica bubuk , secukup nya penyedap , garam , gula , kecap , maggi cair",4,"1) Halus kan bwg putih tumis bersama merica
2) Tambahkan air rebusan iga secukup nya
3) Masukan iga tambah bumbu lainnya
4) Masak hingga air meresap... Hidangkan tambah taburan daun bawang
5) Siap deh disantap bersama nasi hangat hmmmmmm... Yummy",5,5
7074,tempe goreng praktis,tempe,"papan tempe mentah , bawang putih , ketumbar , penyedap , air , minyak goreng",6,"1) Siapkan cobek....masukkan bawang putih,penyedap rasa,garam,ketumbar dihaluskan.
2) Masukkan air secukupnya kedalam cobek.
3) Potong tempe kotak"",jangan terlalu tipis yach, lalu masukkan tempe kedalam cobek jangan lupa dibolak balik supaya bumbu meresap.
4) Siapkan minyak panas kemudian goreng tempe....jangan lupa dibalik yach tempenya.Takut angus....he...he....",4,5
7078,ikan gurami panggang amerika,ikan,"potong ikan gurame , barbeque saus , saus inggris , the merica , the pala , kecap manis , margarine cair , the garam , sasa",9,"1) Lumuri ikan yang dipukul dengan bumbu, diamkan masukkan ke happy pan yang
		Dipanaskan
		Sesudah kuning diangkat jangan terlalu lama menjadi keras
		Hidangkan dengan kentang goring & sayuran rebus / salad",1,5
7079,tempe goreng keju,tempe,"papan tempe , keju parut keju slice lbh gampang , telur kocok lepas , tepung bumbu",4,"1) Potong tempe jadi 2. Potong masing""bagian jadi bentuk segitiga. Belah masing"" segitiga jadi 2 atau 3 lembar.
2) Kukus sebentar hingga empuk. Angkat.
3) Ambil 1 lembar tempe, taburi dgn keju parut (bila pakai keju slicepotong keju jadi bentuk segitiga sesuai dgn tempe. Kalau ditambah mozarella mungkin lbh asik) tutup dgn 1 lembar tempe lagi.
4) Gulingkan di tepung bumbu. Lalu telur dan terakhir tepung bumbu lagi.
5) Goreng hingga matang. Angkat. Tiriskan. Sajikan dgn cocolan saus sambal.",5,5
7080,tempe goreng kuning,tempe,"tempe , bawang merah , bawang putih , kunyit , ketumbar , air , gula garam merica , minyak",8,"1) Haluskan bumbu
2) Potong2 Tempe
3) Rebus tempe dgn bumbu halus sampai air tinggal sedikit
4) Tiriskan lalu goreng diminyak panas sampai kecoklatan
5) Saya makan pake nasi Angst dan sambel.",5,5
7087,rebung udang kuah asam manis,udang,"rebung rebus , buang airnya , udang , ambil kaldunya , bawang putih geprek rajang , kelingking jahe , belimbing wuluh kehabisan tomat , cabai merah pedas ganti rawit , saus tiram , saus tomat , garam u asin , suka ambil saus tiram , minyak goreng",10,"1) Panaskan penggorengan dan minyak, masukkan bawang putih, tumis kurlab 2 menit, masukkan jahe, cabe, dan belimbing wuluh.
2) Sekiranya udah layu semua, masukkan saus tiram dan saus tomat, tumis, masukkan air sedikit sedikit,, tumis sampai bumbu kental.
3) Masukkan udang, tumis sampai warna merah. Tunggu 5 menit. Tambahkan air.
4) Masukkan rebung. Ukep kurlab 10 menit.
5) Siap disajikan.",5,5
7093,tempe bumbu ala anak kost,tempe,"tempe , tepung terigu , telur , daun bawang , bawang putih , garam , merica bubuk",7,"1) Bumbu dihaluskan
2) Haluskan tempe
3) Tempe dan bumbu halus dicampus tambahkan telur dan tepung sampai membentuk adonan
4) Siap digoreng",4,5
7099,ikan kembung sambel ijo,ikan,"ikan kembung bersihkan , bawang putih garam haluskan , daun kemangi , sambel , cabai hijau keriting , bawang merah , bawang putih , tomat hijau , garam gula penyedap",9,"1) Bumbui ikan dengan bawang putih dan garam yg sudah dihaluskan,lalu goreng sesuai selera.
2) Rebus bahan sambel hingga layu, Blender bertekstur, lalu goreng hingga harum tambahkan garam gula penyedap, tes rasa masukkan ikan kembung bolak balik tambahkan kemangi tutup sebentar.. matikan api angkat sajikan dengan nasi hangat
3) Selamat mencoba",3,5
7100,ikan kembung stim limau,ikan,"ikan kembung bersihkan , bawang bombai , bawang putih , chili padi merah n hijau , jsi telunjuk jahe cincang potong pjang sprti korek api , sos tiram , jeruk limau , air secukup y utk mlarutkan sos tiram , masako",9,"1) Panaskan kukusan...
2) Ikan yg sdh di bersihkan,lumuri dgn masako lalu sisihkan
3) Potong"" bawang bombay, bawang putih, cabe, jahe lalu campur smua jd šatů dlm mngkuk tambahkan perasan jeruk limau, saos tiram n air secukup-y, aduk smpai rata,lalu siramkan PD ikan yg sdh dilumuri masako... Kukus smpai masak...angkat..tabur kemangi sbgai pelengkap.. Jika suka,, Slmat mncoba...",3,5
7103,ikan mas muda goreng,ikan,"ikan mas muda , bawang putih , kunyit , jahe , biji ketumbar , garam",6,"1) Bersihkan ikan, cuci sampai bersih, tiriskan.
2) Haluskan semua bumbu, masukan k ikan td. Aduk rata, tunggu sampai meresap.
3) Panaskan minyak goreng, masukan ikan, goreng hingga matang, suamiku pngen yg kering kriuk jd agak lama d gorengnya. Setelah matang angkat, tiriskan dan sajikan.
4) Makan langsung sm nasi hangat atau dicocol sm sambel kecap jg enak.
5) Selamat mencoba.,",5,5
7108,tempe bacem bakar,tempe,"papan tempe , bawang merah , bawang putih , ketumbar , daun salam , gula merah , garam , penyedap , air meng hip",9,"1) Potong tempe menjadi beberapa bagian
2) Haluskan semua bahan lalu tambahkan garam gula dan penyedap rasa lalu tambahkan air (kecuali daun salam)
3) Masukan daun salam ke dalam wajan yg berisi tempe lalu Hip / ungkep tempe dengan api sedang sampai air kering dan bumbu meresap
4) Bakar tempe yg sudah di hip, bisa dg teplon atau panggangan..
5) Tempe bacem bakar siap di hidangkan",5,5
7114,telur tim,telur,"telur kampung , sayur air kaldu ayam , tangkai daun bawang tipis , garam , bubuk bawang putih , kecap asin , merica  kaldu bubuk",7,"1) Campur semua bahan. Kukus selama 5 menit. Lapisi tutup panci dengan kain serbet agar air tidak menetes pd permukaan telur tim.
2) Hidangkan!",2,5
7123,telur sambel korek,telur,"telur ayam , bawang putih , cabai rawit , gula garam",4,"1) Haluskan cabai, bawang putih, gula dan garam
2) Goreng telur ayam, ceplok atau dadar sama aja tp lebih suka kalau ceplok
3) Tambahkan sedikit minyak sisa menggoreng telur ke sambel tadi.
4) Masukkan telur lalu agak penyet penyet telur dengan ulekan, jadi dehhh",4,5
7126,ikan nila saos asam mani s paedas pen uh cinta,ikan,"i ikan nila merah , tomat , bawang bombai , bawang putih , jahe , gar am , gula , saos tiram , penyedap",9,"1) Cuci ikan nila meraah Deng an air bersih Dan beri jeruk nipis agar tidak amis,diamkan 5-10 men it.laluu siapkan penggorengan masukan ikan lalu digireng agak kecoklaktan
2) 1/4 tomat di blender sampai halus
3) Setelah di blender masukan ke wajan aduk2 lalu beri gula,gar am,sause tiram aduk sampai tercampur laluu masukan iris an bawang Bombay,bawang putih,Jahe aduk sampai agak sedikit kental Beri air sedikit laluu masukan maize na secukupnya aduk kembali jangan lupa di icip rasa ya kl sudah sesuai seleraa masukan Ikan yang sudah di gore ng campurkan me bumbu saos asam Mani's nya",3,5
7127,ikan nila tumis cabai hijau,ikan,"ikan nila potong , bawang merah , bawang putih , biji cabai merah , biji cabai hijau , tomat , jahe , garam , gula , air",10,"1) Goreng ikan terlebih dahulu.. angkat
2) Iris - iris bawang, cabai, tomat, jahe.. tumis dengan sedikit minyak
3) Masukkan air, tambahkan gula dan garam nya
4) Kemudian masukkan ikan tersebut, aduk rata dan tunggu hingga matang",4,5
7130,ikan patin bumbu kunir,ikan,"ikan patin , tahu , kunir , bawang merah , bawang putih , cabe , kemiri , santan , tomat , daun kemangi",10,"1) Haluskan bumbu2 halus dgn blender
2) Tumis bumbu halus
3) Masukkan ikan patin+tmbh air tunggu hingga masak.
4) Masukan semua bahan-bahan yg blm di msukan.",4,5
7131,telur panggang tuna keju microwave debm,telur,"telur rebus , dicincang kasar , tuna kaleng , keju parut , telur mentah , kocok lepas , garam merica , keju mozarella utk topping",6,"1) Campur semua bahan, aduk rata.
2) Tuang ke dalam mangkuk tahan panas yg telah diolesi minyak.
3) Masak di dalam microwave selama 3 menit, tergantung microwavenya.
4) Setelah matang, angkat, tuang ke atas piring, taburi mozarella saat masih panas.
5) Selamat mencoba....salam ngiri...",5,5
7133,ikan sarden kaleng sayur kale black magic,ikan,"kaleng ikan sarden , kentang rebus , bawang bombai , cabe rawit , sayur kale sesukanya tambahan , garam , minyak menumis",7,"1) Rebus sayur kale selama kurleb 3 menit, sisihkan.
2) Iris cabe dan bawang bombay. Lalu tumis sampai wangi. Masukkan kentang rebus yang sudah dipotong potong. Tambah garam sckpnya.
3) Masukkan ikan sarden, masak hingga bumbu tercampur.
4) Sajikan dengan nasi putih + sayur kale. Siap santap",4,5
7134,ikan tongkol sambal matah,ikan,"ikan tongkol , goreng suir , btg serwh , ambil putihnya menipis , biji cabe rawit , potong , bawang merah , potong menipis mix dgn rawit merah , minyak goreng , panaskan , gula , garam , air jeruk nipis , daun kemangi , bawang goreng",9,"1) Goreng ikan tongkol, lalu suir-suir
2) Campur jadi satu: Cabe rawit potong, bawang merah iris, sereh iris, garam & gula secukupnya aduk-aduk
3) Panaskan 3sdm minyak, lalu siram kedalam campuran cabe & bawang, aduk-aduk sampe campuran bawang layu, masukkan bawang & daun kemangi, aduk-aduk lagi
4) Masukan tongkol yg sudah di suwir aduk-aduk
5) Sajikan, dengan nasi hangat",5,5
7138,ikan tongkol gulai kuning,ikan,"ikan tongkol potong , tahu potong , bawang putih , jahe , kunyit , santan , cabe rawit , daun jeruk buang tulang tengahnya",8,"1) Cuci bersih ikan dan tahu
2) Haluskan bumbu (bawang putih,jahe,kunyit)
3) Masukkan santan + bumbu + daun jeruk ke dlm wajan, aduk rata
4) Masukkan ikan, aduk sekali2 agar santan ga pecah, masak hingga mendidih, setelah mendidih, masukkan tahu, tambahkan garam dan koreksi rasa,
5) Tunggu sampai ikan dan tahu masak sempurna",5,5
7139,ikan tongkol kentang pete balado pedas,ikan,"bawang merah , cabe kriting , cabe rawit merah , tomat , kentang , gula putih manis , ikan tongkol , papan pete",8,"1) Cuci ikan bersih + kupas kentang dan cuci bersih... lalu goreng ikan dan juga kentang.. sambil menunggu rebuh cabe dan tomat..
2) Iris bawang merah.. lalu angkat cabe yg sudah direbus di ulek halus..
3) Tumis bawang hingga harum masukan cabe yang telah diulek halus tumis hingga harumm...
4) Setelah matang masukan pete, ikan dan kentang yang telah di goreng.. aduk hingga merata
5) Diamkan hingga meresap kurang lebih 10-15 menit.. lalu sajikan 🤗🤗",5,5
7140,ikan udang masak senggang,udang,"ikan , udang , tomat potong segi , kunyit , jahe , merica bubuk , bawang merah , cabe bawang putih , jeruk nipis",9,"1) Iris bawang merah,bawang putih dan cabe belah dua,potong dadu jahe
2) Tumis smw bahan diatas hingga wangi,kemudian masukkn air yg sdh dicampur dg perasan jeruk nipis, aduk2 smpai mendidih kemudian tmbahkan penyedap rasa (sesuai selera). Kemudian masukkan ikan dn udang, tutup dn tunggu 10 menit.",2,5
7144,telur gulung keju,telur,"telur , wortel , batang daun bawang tipis , keju slice potong memanjang , garam , kaldu jamur",6,"1) Kocok telur bersama semua bahan (kecuali keju).
2) Panaskan teflon (saya pakai teflon uk 20) dan oleskan sedikit minyak. Lebih baik jika mengoleskan minyaknya dengan tissue agak merata dan tidak terlalu banyak minyak.
3) Tuang 1 sendok sayur telur dan ratakan diwajan, lalu gulung.
4) Tambahkan keju slice di atasnya dan lalukan secara berulang (saya hanya buat 3 lapisan saja).",4,5
7145,telur gulung keju daging,telur,"telur ayam , daging sapi giling , slice keju memanjang , garam , daun bawang , merica , bawang putih",7,"1) Tumis bawah putih sampai harum, masukkan daging giling masak sampai matang kemudian sisihkan.
2) Kocok telur, tambahkan daging giling, daun bawang, garam, merica
3) Panaskan teflon gunakan api kecil, masukkan 1 sendok sayur adonan taruh keju yg telah di potong dibagian ujung, setelah adonan mulai berwarna putih mulai gulung perlahan menggunakan 2 sendok makan. Ratakan dan padatkan perlahan.
4) Ulangi step nomer 3 sampai adonan habis.
5) Tunggu sampai matang kemudian potong sesuai selera.",5,5
7149,telur gulung isi nori,telur,"telur ayam , nori mamasuka , isian , nasi putih , sosis sapi potong , bawang putih cincang halus , garam lada , minyak goreng",8,"1) Pertama buat dulu telur dadarnya untuk nanti digulung dengan isian. Kocok lepas telur lalu tambahkan garam dan lada sejumput. Dadar tipis diatas wajan anti lengket
2) Bahan isi: Tumis bawang putih dengan minyak goreng sampai harum, masukkan sosis sapi & nasi lalu tambahkan garam & lada. (koreksi rasa) Masak sampai merata.
3) Tahap menggulung: Letakkan telur dadar, lalu diatasnya taruh nori, dan tambahkan Bahan isi, gulung. Hasil gulungan dipanaskan diatas wajan agar nanti gulungannya tdk lepas
4) 1 gulungan bisa dipotong 2 bagian. Sajikan selagi hangat untuk sarapan atau bekal. Happy trying!",4,5
