foodId;Title;Category;Ingredients;Total_Ingredients;Steps;Total_Steps;Loves
3228;tongkol suwir ala ummi;ikan;"[(""potong ikan cue tongkol potongan"", ""2 potong""), (""bumbu"", ""[deskripsi]""), (""cabe merah keriting"", ""5 buah""), (""cabe rawit merah"", ""10 buah""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""3 siung""), (""tomat"", ""1 buah""), (""garam"", ""1/2 sdt""), (""gula"", ""1/2 sdt""), (""masako ayam"", ""1/2 sdt"")]";10;"1) Panaskan minyak.. Goreng ikan sampai setengah kering.. Sisihkan.. Setelah agak dingin suwir suwir
2) Haluskan bumbu (kalo saya diuleg yaa) jangan terlalu halus agar bertekstur..
3) Panaskan minyak lagi tumis bumbu yang tadi sudah di dihaluskan sampai dengan harum.. Tambahkan garam, gula, dan masako.. Test rasa
4) Terakhir masukan ikan yang sudah disuwir dan aduk hingga rata dan siap disajikan";4;10
3232;pindang tongkol selimut telur;telur;"[(""ptg pindang tingkol"", ""1 potong""), (""telur"", ""1 butir""), (""sejumput garam"", ""1/4 sdt""), (""minyak goreng"", ""Secukupnya"")]";4;1) Kocok lepas telur tambahkan sejumput garam masukan ikan tongkol lalu goreng hingga kuning keemasan angkat dan sajikan;1;10
3233;pindang tongkol sederhana;ikan;"[(""ikan tongkol"", ""2 ekor""), (""dipotong"", ""[deskripsi]""), (""bawang merah diiris"", ""4 siung""), (""bawang putih diiris"", ""2 siung""), (""tomat tomat"", ""1 buah""), (""cabe rawit"", ""5 buah""), (""serai digeprek"", ""1 batang""), (""lengkuas"", ""2 cm""), (""kunyit digeprek"", ""2 cm""), (""jahe kencur digeprek"", ""1 cm""), (""garam"", ""1/2 sdt""), (""gula putih minyak goreng"", ""Secukupnya"")]";10;"1) Tumis bawang merah,bawang putih,sereh,lengkuas,kunyit,jahe dan kencur sampai layu
2) Masukan ikan tongkolnya,tambahkan garam dan gula putih secukupnya,aduk agar ikan tercampur dengan bumbu
3) Tambahkan air secukupnya,masukan cabe utuh yg sudah dibuang tangkainya,t utup sebentar agar ikan matang sempurna
4) Klo ikan sudah matang,masukan irisan tomat,koreksi rasa
5) Angkat dan siap disajikan";5;10
3234;bola bola udang;udang;"[(""udang blender"", ""150 gram""), (""sagu"", ""3 sdm""), (""telur"", ""1 butir""), (""bawang merah"", ""2 siung""), (""bawang putih"", ""1 siung""), (""daun bawang"", ""1 batang""), (""daun seledri"", ""1 batang""), (""garam tes"", ""1/2 sdt"")]";8;"1) Potong-potong dan cincang kecil2 bawang merah dan putih lalu goreng sbentar sampai harum
2) Campur: udang, sagu, garam, telur, bawang merah dan putih yg sdh di goreng,daun bawang dan seledri yg sudah dipotong tipis2 kalau mau hasilnya berbentuk bola tutup adonan dgn plastik wrap lalu simpan di frezer 1 jam, keluarkan dan bentuk bola2 dgn cepat
3) Siapkan penggorengan dgn minyak yg cukup banyak, kemudian masukan bola-bola udang tadi (pastikan bola-bola terendam dgn minyak) s
4) Sajikan selagi hangat";4;10
3247;nugget tempe saos mayo;tempe;"[(""papan tempe kukus"", ""1 papan""), (""telor"", ""1 butir""), (""garam"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""telor kocok"", ""1 butir""), (""tepung roti"", ""100 gram"")]";7;"1) Haluskan tempe yang sudah dikukus dengan ulekan. Tambahkan garam, lada dan aduk dengan telor. Tes rasa.
2) Letakkan dalam loyang tekan-tekan sampai merata dan padat. Diamkan sejenak. Lalu potong sesuai selera.
3) Masukkan dalam kocokan telor dan balur dalam tepung roti. Lakukan 2x. Masukkan dalam kulkas (minimal 1 jam).
4) Siap digoreng buat bekal krucils dengan saos mayo/saos sambal";4;10
3248;nugget tempe penyet campur pete;tempe;"[(""nugget tempe nugget tempe homemade buatgede gede"", ""5 buah""), (""pete"", ""1 papan""), (""belah"", ""[deskripsi]""), (""sambal"", ""[deskripsi]""), (""biji cabe rawit merah"", ""10 buah""), (""bawang putih"", ""1 siung""), (""garam"", ""1/4 sdt""), (""terasi matang"", ""1/2 sdt""), (""minyak goreng panas"", ""1 sdm"")]";8;"1) Goreng pete hingga sedikit agak layu.
2) Goreng Nugget hingga berwarna kekuningan.
3) Ulek cabe rawit, bawang putih, garam dan terasi. Tambahkan 1 sdm minyak goreng panas.
4) Peyetkan nugget tempe. Taburi dengan pete goreng..
5) Sajikan";5;10
3254;udang paprika cita mexico;udang;"[(""udang"", ""200 gram""), (""air perasan lemon jeruk nipis"", ""1 sdm""), (""bawang putih cincang halus"", ""2 siung""), (""garam"", ""1/4 sdt""), (""merica"", ""1/4 sdt""), (""paprika asap smoked paprika bubuk"", ""1 sdt""), (""paprika merah potong dadu"", ""1/2 buah""), (""zucchini wajib"", ""1/2 buah""), (""minyak goreng menumis"", ""2 sdm"")]";7;"1) Bersihkan udang. Balur udang dengan air perasan lemon, garam, merica, & sebagian bawang putih cincang.
2) Panaskan minyak goreng. Tumis bawang putih hingga harum. Tambahkan udang, garam & merica, tumis hingga udang berwarna kemerahan.
3) Masukkan zucchini dan paprika, tumis hingga agak layu. Tambahkan smoked paprika bubuk.
4) Udang smoked paprika dengan cita rasa Mexico siap dihidangkan. *Bisa dimakan dengan nasi atau isi tortilla wrap*";4;10
3262;jeroan masak asam manis;kambing;"[(""jeroan sapi kambing domba"", ""250 gram""), (""cabe merah cabe galak"", ""10 buah""), (""ketumbar"", ""1 sdt""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""asam"", ""1 sdm""), (""gula merah"", ""1 sdm""), (""garam"", ""1/2 sdt""), (""jahe"", ""1 cm""), (""penyedap"", ""1/2 sdt"")]";10;"1) Bersihkan jeroan haluskan bumbu masak hingga air menyusut dan daging empuk
2) Setelah empuk bs langsung di makan jg bs di goreng lagi lebih enak
3) Selamat mencoba
4) Nb :Untuk cabe bs di haluskan bs jg di buat utuh";4;10
3266;tahu bolognase;tahu;"[(""tahu kuning"", ""1 kotak""), (""potong dadu"", ""[deskripsi]""), (""goreng matang"", ""[deskripsi]""), (""kacang polong"", ""50 gram""), (""tomat"", ""1 buah""), (""tipis"", ""[deskripsi]""), (""bawang bombai"", ""1/2 buah""), (""tipis"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""cincang kasar"", ""[deskripsi]""), (""saos bolognase instan"", ""1 sachet""), (""air"", ""100 ml""), (""gula kaldu jamur"", ""1/2 sdt""), (""margarine"", ""1 sdm"")]";9;"1) Tumis bawang bombay dan bawang putih dengan margarine hingga layu.
2) Masukkan saos bolognase. Beri sedikit air agar saos tidak terlalu kental. Tambahkan gula dan kaldu jamur. Koreksi rasa. Masak hingga meletup.
3) Masukkan tahu, tomat dan kacang polong. Masak beberapa saat hingga saos meresap ke dalam tahu. Matikan api.";3;10
3274;telur gulung ala korea;telur;"[(""telur"", ""4 butir""), (""wortel"", ""1/2 buah""), (""potong kotak"", ""[deskripsi]""), (""pokcoy ganti sayur sesukamu"", ""2 lembar""), (""cengek"", ""5 buah""), (""cincang"", ""[deskripsi]""), (""bawang putih"", ""1 siung""), (""cincang"", ""[deskripsi]""), (""bawang merah"", ""2 siung""), (""cincang"", ""[deskripsi]""), (""mentega pengganti minyak"", ""1 sdm""), (""royco ayam garam"", ""1/2 sdt"")]";8;"1) Pecahkan telur, masukkan wortel, pokcoy, cengek, bawang putih, bawang merah. tambahkan royco dan garam sejumput saja.
2) Panaskan teflon anti lengket, olesi mentega dengan api kecil
3) Tuang 1 sendok adonan telur, dan penuhi 1 loyang teflon
4) Jika sudah hampir matang, gulung telur, dan sisakan 1 sisi sedikit, lalu alasi lagi teflon dgn mentega. dan masukan lagi adonan. lakukan cara 2-4 hingga adonan habis
5) Pada gulungan terakhir. taruh di piring, dan irislah telur. voila. telur gulung ala korea sudah jadi";5;10
3275;telur dadar spesial;telur;"[(""telur ayam"", ""3 butir""), (""wortel"", ""1/2 buah""), (""parut dg parutan keku"", ""[deskripsi]""), (""btg daun pre"", ""1 batang""), (""rajang"", ""[deskripsi]""), (""btg sledri"", ""1 batang""), (""rajang"", ""[deskripsi]""), (""garam"", ""1/2 sdt""), (""sajiku"", ""1/2 sachet"")]";6;1) Campur smua bahan jd satu,aduk smp rata sebentar. Panaskan teflon yg sdh diberi margarin 1 sdm. Tuang telur diteflon. Gulung telur pelan2.. Tunggu smp agak kecoklatan,balik lalu ditekan2 dg spatula agar cpt matang. Sajikaannn hangat,plus nasi angett..;1;10
3282;udang pokchoy rebus sambal bawang;udang;"[(""udang sisakan"", ""200 gram""), (""pokchoy"", ""1 ikat""), (""garam merica"", ""Secukupnya""), (""sambal bawang"", ""Secukupnya""), (""bawang putih"", ""3 siung""), (""cabe rawit"", ""10 buah""), (""cabe keriting kalo rawit jg bole"", ""5 buah""), (""garam"", ""1/2 sdt"")]";8;"1) Rendam udang dalam larutan garam dan merica. Rendam pokchoy dalam larutan garam agar bersih..
2) Blender bahan sambal bawang hingga agak halus (30 detik palingan)
3) Panaskan minyak sedikit kemudian tuangkan ke bumbu yg sudah diblender.
4) Rebus pokchoy dan udang hingga matang. Tambahkan garam secukupnya..
5) Tata dalam piring, siap disajikan!!!";5;10
3286;tahu telur pedas diet tnp minyak tnp garam gula ;telur;"[(""tahu"", ""1 kotak""), (""belah"", ""[deskripsi]""), (""telur"", ""2 butir""), (""rebus matang"", ""[deskripsi]""), (""kupas"", ""[deskripsi]""), (""daun salam"", ""2 lembar""), (""bumbu halus"", ""[deskripsi]""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""4 siung""), (""cabe rawit"", ""10 buah""), (""cabe keriting"", ""5 buah""), (""merica"", ""1/4 sdt"")]";9;"1) Tumis bumbu halus dan daun salam tanpa minyak di teflon anti lengket hingga berubah warna dan wangi. Sering2 diaduk biar ga gosong
2) Masukkan tahu dan telur rebus, tumis sebentar, kemudian tuang air hingga 3/4 terendam
3) Masak hingga air menyusut setengahnya
4) Note 1 : ini menu diet tanpa garam, jdi jgn berharap rasanya guriiih bgt ya
5) Note 2 : simpan di kulkas. Saat akan makan ambil secukupnya, panaskan dgn ditambahkan sayur2an segar";5;10
3288;nasi biryani paha kambing;kambing;"[(""paha kambing sisi"", ""1 buah""), (""beras basmati"", ""2 gelas""), (""bonggol bawang bombai"", ""1 buah""), (""kapulaga"", ""3 butir""), (""serai"", ""1 batang""), (""bumbu kuning"", ""2 sdm""), (""jinten"", ""1 sdt"")]";7;"1) Haluskan bumbu, lumurin paha kambing, terus wrap pake aluminium foil, panggang di oven 2 jam
2) Keluarin paha kambing
3) Bikin nasi biryani kayak bikin nasi goreng
4) Ratakan nasi di loyang + paha kambing diatasnya (sari dari paha kambing bakal turun ke nasi dibawahnya), terus masukin ke oven selama 10 menit";4;10
3290;perkedel tempe yummi;tempe;"[(""papan tempe"", ""1 papan""), (""batang daun bawang"", ""1 batang""), (""batang daun seledri"", ""1 batang""), (""bawang putih"", ""2 siung""), (""penyedap"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""telor nya celupan"", ""1 butir""), (""tepung panir"", ""100 gram""), (""minyak goreng"", ""Secukupnya"")]";9;"1) Potong tempe menjadi beberapa bagian kemudian rebus beberapa menit. Selesai direbus tiriskan lalu tumbuk tempe sampai halus. Iris daun seledri dan daun bawang, haluskan bawang putih, masukkan 1 butir telor, penyedap,dan lada bubuk.kemudian bentuk bulat"" seperti prekedel pada umumnya..
2) Setelah beres dibentuk bulat, kocok 1 telor dan celupkan kedalam telor angkat dan guling""kan ke tepung panir. Kemudian goreng deh dengan api sedang supaya tidak gosong. Selamat mencoba bunda";2;10
3293;bola bola tahu tahu bulat ;tahu;"[(""tahu"", ""5 buah""), (""terigu"", ""2 sdm""), (""daun seledri"", ""1 batang""), (""daun bawang"", ""1 batang""), (""wortel sdh diparut halus"", ""1/2 buah""), (""masako"", ""1/2 sdt""), (""telur"", ""1 butir""), (""baking soda"", ""1/4 sdt"")]";8;"1) Hancurkan tahu,campur semua bahan jd satu
2) Bulat-bulatkan adonan sampai habis
3) Goreng sampai kuning keemasan
4) Tarraaa.. So simple sajikan dg sambal botol ABC";4;10
3296;nasi bakar isi balado udang kentang;udang;"[(""beras putih"", ""2 gelas""), (""santan ayam brand larutkan dg air"", ""1 kotak""), (""teri medan goreng"", ""2 sdm""), (""cabe rawit orange"", ""10 buah""), (""daun pisang tusuk gigi"", ""Secukupnya""), (""lengkuas"", ""2 cm""), (""daun salam"", ""2 lembar""), (""daun jeruk"", ""3 lembar""), (""btg serai"", ""1 batang""), (""balado kentang udang resepnya terpisah"", ""[tidak disebutkan]"")]";10;"1) Siapkan rice cooker. Cuci beras, masukkan ke dlm rice cooker. Tambahkan air, santan, garam, daun salam, sereh, lengkuas, daun jeruk. Masak hingga tanak
2) Setelah tanak, taburkan teri medan dan cabe rawit. Tutup rice cooker 10 menit hingga tanak lagi.
3) Siapkan daun pisang. Lalu tata Nasi dr rice cooker dan balado udang ketang) bungkus spt gambar ini
4) Bakar diatas wajan teflon, bolak-balik agar merata.
5) Siap disantap. Nasi bakar sederhana, harumnya daun pisang bikin nagih makannya.";5;10
3298;siomay ikan tenggiri praktis telor;ikan;"[(""ikan tenggiri haluskan kulit tulang"", ""250 gram""), (""bawang putih haluskan"", ""3 siung""), (""air es"", ""50 ml""), (""minyak wijen"", ""1 sdt""), (""tepung tapioka sagu"", ""100 gram""), (""merica"", ""1/4 sdt""), (""garam gula"", ""Secukupnya"")]";7;"1) Ikan, bawang putih, garam, gula, campur bersama air br tuang sedikit semi sedikit tepung tapioka. Aduk rata.
2) Bentuk dengan sendok bulat2/ tempelkan ke kentang, telur / pare. Sesuai selera. Kukus krg lbh 20 -25 menit.
3) Sajikan bersama sambal kacang. Yummy.";3;10
3299;telur daun so daun melinjo ;telur;"[(""telur"", ""3 butir""), (""genggam daun melinjo"", ""1 genggam""), (""garam"", ""1/4 sdt""), (""kaldu bubuk"", ""1/4 sdt""), (""minyak utk"", ""2 sdm"")]";5;"1) Kocok lepas telur, beri garam dan kaldu bubuk.
2) Masukkan daun melinjo yg telah dicuci dan dipotong kasar.
3) Goreng sampai matang kecoklatan. Bisa digulung bisa jg di dadar aja.";3;10
3303;sambal ikan kembung;ikan;"[(""ikan kembung"", ""2 ekor""), (""cabe tanjung"", ""5 buah""), (""cabe rawit orange"", ""5 buah""), (""bawang merah"", ""4 siung""), (""masako sapi"", ""1/2 sdt""), (""garam"", ""1/4 sdt""), (""gula pasir"", ""1/4 sdt""), (""minyak goreng"", ""Secukupnya"")]";8;"1) Goreng ikan kembung, lalu pisah kan daging nya
2) Campur kan semua bahan lalu ulek kasar
3) Siap kan minyak goreng, tunggu hingga panas, lalu masukan bahan yg tadi
4) Goreng sampai harum
5) Lalu sajikan";5;10
3307;perkedel tahu eggless;tahu;"[(""tahu"", ""1 kotak""), (""biji bawang merah"", ""3 siung""), (""bawang putih"", ""2 siung""), (""kemiri"", ""1 butir""), (""cabe rawit"", ""5 buah"")]";5;"1) Haluskan semua bahan, jangan lupa koreksi rasa
2) Bentuk sesuai selera dan goreng hingga matang, sajikan
3) Untuk anak2 bisa juga ditambahkan potongan kecil wortel atau brokoli";3;10
3309;kaldu ayam kampung mudah;ayam;"[(""ayam kampung"", ""1/2 ekor""), (""bawang putih"", ""3 siung""), (""daun salam"", ""2 lembar""), (""baby wortel"", ""2 buah""), (""potong jahe"", ""2 cm""), (""air"", ""1 liter""), (""evoo"", ""1 sdm"")]";7;"1) Rebus ayam selama 5 menit sampai busa nya keluar semua. Matikan api buang airnya.
2) Tumis bawang putih yang sudah digeprek dengan evoo sampai harum. Masukkan air bersih wortel dan daun salam tunggu hingga air mandidih. Kemudian masukkan ayam dan jahe. Jika air sudah mendidih kecilkan api kemudian tutup pancinya dan biarkan selama lebih kurang 1jam.
3) Matikan api diamkan hingga suhu ruangan kemudian saring air kaldunya dan simpan didalam freezer. Bisa digunakan saat membuat makanan gurih. Selamat mencoba";3;10
3310;toge tahu cabe ijo minyak sehat ;tahu;"[(""gengam toge panjang"", ""1 genggam""), (""gengam tahu kotak"", ""1 genggam""), (""cabe hijau keriting"", ""5 buah""), (""bawang putih"", ""2 siung""), (""bawang merah"", ""3 siung""), (""garam"", ""1/2 sdt""), (""lada"", ""1/4 sdt""), (""air"", ""100 ml"")]";8;"1) Cuci bersih bahan dan bumbu.
2) Iris cabe hijau, bawang.
3) Panaskan air sampai mendidih, cemplungkan bumbu iris lalu tahu masak hingga bumbu layu, bumbui garam dan lada.
4) Masuksn toge aduk hingga layunya rata (masaknya cukup sebentar)
5) Bumbu-bumbunya masih terlihat fresh dan rasanya sederhana.";5;10
3319;sambal tempe enak;tempe;"[(""tempe"", ""1 papan""), (""sambal"", ""[tidak disebutkan]""), (""cabai merah"", ""10 buah""), (""cabai rawit"", ""10 buah""), (""tomat merah"", ""1 buah""), (""bawang merah"", ""5 siung""), (""bawang putih"", ""3 siung""), (""kencur dikit"", ""1 cm""), (""terasi digoreng bentar"", ""1/2 sdt""), (""garam gula"", ""Secukupnya"")]";10;"1) Persiapan bahan terlebih dahulu
2) Rebus semua bahan sambal (cabai merah dan rawit, bawang merah dan bawang putih, kencur, tomat) serta rebus tempe secara bersamaan
3) Lalu tiriskan tempe dan bahan sambal, tambahkan terasi, garam dan gula, lalu dihaluskan
4) Campurkan tempe rebus ke dalam sambal, lalu haluskan tempe, sambal tempe siap dinikmati";4;10
3320;sup bakso sapi;sapi;"[(""ltr kaldu ayam"", ""1 liter""), (""bakso sapi belah"", ""10 butir""), (""bawang putih bawang merahiris tipis"", ""3 siung""), (""wortel potong serong"", ""1 buah""), (""tahu sutra potong goreng sebentar berkulit"", ""1 kotak""), (""sawi putih potong"", ""3 lembar""), (""soun rendam sebentar"", ""1 gulung kecil""), (""garam merica"", ""Secukupnya"")]";8;"1) Didihkan kaldu bersama pasangan bawang lalu masukkan wortel
2) Sdh setengah matang masukan bakso,garam,merica..test rasa
3) Terakhir masukan sawi dan soun...masak sampai matang
4) Hidangkan hangat2..";4;10
3329;bakso goreng udang;udang;"[(""udang cincang"", ""150 gram""), (""bawang putih"", ""2 siung""), (""tepung terigu"", ""2 sdm""), (""tapioka"", ""1 sdm""), (""telur kocok"", ""1 butir""), (""garam"", ""1/4 sdt""), (""merica"", ""1/4 sdt""), (""kaldu jamur"", ""1/2 sdt"")]";8;"1) Haluskan bawang putih.
2) Campur semua bahan hingga adonan dan bumbu2. Aduk rata sampai adonan bisa dibentuk bulat2. Saya menggunakan 2 sendok untuk membentuknya.
3) Goreng dengan api sedang hingga kuning keemasan. Hasilnya agak mekar. Wangi udang nya bikin laper moms  kmdn sajikan dengan saos sambal.";3;10
3333;ayam geprek crispy sambel trasi bali;ayam;"[(""ayam paha dada"", ""2 potong""), (""sambel"", ""[deskripsi]""), (""bawang putih"", ""1 siung""), (""lombok"", ""10 buah""), (""trasi"", ""1/2 sdt""), (""gula"", ""1/4 sdt""), (""minyak panas"", ""1 sdm"")]";7;"1) Cuci ayam kemudian lumuri/diremet2 dg tepung. Kemudian goreng hongga warna kecoklatan
2) Goreng semua bumbu sambal.
3) Haluskan sambel masukkan minyak panas diaduk2 dg sendok. Kemudian letakkan ayam diatas sambel kemudian di geprek2.
4) Siap dihidangkan dan selamat mencoba";4;10
3342;telur dadar minang simple tepung;telur;"[(""telur ayam"", ""3 butir""), (""daun bawang"", ""1 batang""), (""seledri"", ""1 batang""), (""bawang merah"", ""2 siung""), (""cabe keriting haluskan"", ""3 buah""), (""bawang putih haluskan"", ""1 siung""), (""garam"", ""1/2 sdt""), (""minyak goreng"", ""Secukupnya"")]";8;"1) Campurkan semua bahan, kocok
2) Goreng pada minyak panas, minyaknya agak banyak, pada api sedang, tunggu bagian bawah matang baru di balik, setelah matang sajikan dengan nasi hangat";2;10
3344;kornet sapi pedas cabe hijau;sapi;"[(""kaleng kornet sapi"", ""1 kaleng""), (""tomat merah"", ""1 buah""), (""cabe rawit"", ""5 buah""), (""bawang merah putih"", ""4 siung""), (""cabe hijau"", ""5 buah""), (""minyak goreng"", ""2 sdm""), (""saus tiram"", ""1 sdm""), (""garam"", ""1/4 sdt""), (""gula pasir"", ""1/4 sdt"")]";7;"1) Potong semua bumbu.
2) Panaskan minyak. Oseng bumbu dengan api kecil.
3) Masukkan kornet, garam, gula, saus tiram. Bolak balik sebentar, atur rasa. Sajikan.";3;10
3348;oreg tempe basah pedas manis;tempe;"[(""tempe"", ""1 papan""), (""biji cabe rawit"", ""10 buah""), (""bawang merah"", ""4 siung""), (""bawang putih"", ""2 siung""), (""gula pasir"", ""1 sdt""), (""asam jawa"", ""1 sdt""), (""kecap"", ""3 sdm""), (""garam"", ""1/2 sdt""), (""penyedap masako"", ""1/2 sdt"")]";9;"1) Tempe digoreng setengah matang, lalu ditiriskan
2) Semua bumbu diiris tipis, lalu ditumis pada minyak panas
3) Setelah bumbu harum, masukan tempe yang sudah digoreng setengah matang
4) Tambahkan air secukupnya, tambahkan kecap + masako + garam + gula pasir
5) Tunggu sampai air kering. Masakan siap disajikan";5;10
